0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
Office_Heating,Heating,NoChange,Temperature,,,,,18,18,18,18,18,18,18,18,18,18,18,18,18,18,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,18,18,18,18,18,18,18,18,18,18
CircAndLavatory_Cooling,Cooling,NoChange,Temperature,,,,,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
CircAndLavatory_Heating,Heating,NoChange,Temperature,,,,,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,16,16
Server_Cooling,Cooling,NoChange,Temperature,,,,,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
Server_Heating,Heating,NoChange,Temperature,,,,,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Laboratory_Cooling,Cooling,NoChange,Temperature,,,,,50,50,50,50,50,50,50,50,50,50,50,50,50,50,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,50,50,50,50,50,50,50,50,50,50
Laboratory_Heating,Heating,NoChange,Temperature,,,,,18,18,18,18,18,18,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,18,18,18,18,18,18,18,18,18,18
EngineTestCell_Cooling,Cooling,NoChange,Temperature,,,,,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
EngineTestCell_Heating,Heating,NoChange,Temperature,,,,,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
WaterHeater_AmbientTemp_Sched,DHW,NoChange,Temperature,,,,,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
CWS_Sched,for EngineCooling,Multiple,Fraction,,15.15,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,0.3,0.85,0.85,0.85,0.85,0.85,0.7,0.7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.4,0.4,0.4,0.4,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.1,0.1,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.05,0.05,0,0,0,0,0,0,0
Deck_Temp,AHUsupply,NoChange,Temperature,,,,,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
HWS_Labs_Sched,HotWaterSupply,Multiple,Fraction,,7.575,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,0.3,0.85,0.85,0.85,0.85,0.85,0.7,0.7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.4,0.4,0.4,0.4,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.1,0.1,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.1,0.05,0.05,0,0,0,0,0,0,0
WifiSum,OccSched,Multiple,Fraction,,,,,0.045520447,0.044118094,0.045635949,0.042952381,0.043911572,0.042501656,0.04593838,0.042074202,0.046341936,0.041778704,0.042270511,0.040873327,0.041607697,0.041028558,0.040649394,0.041687162,0.060001907,0.088118029,0.201281117,0.314614448,0.449972021,0.548250455,0.626538592,0.688179824,0.702602344,0.67159001,0.619506168,0.658027971,0.752971503,0.783333897,0.778133155,0.777913038,0.73424599,0.716453692,0.651890703,0.555063848,0.434100088,0.343908314,0.243947346,0.188602082,0.147534633,0.105492738,0.0899544,0.073986143,0.068696143,0.058146571,0.051665292,0.046532623,0.040594047,0.039892223,0.04251091,0.040171287,0.04223084,0.040021735,0.041350476,0.037686563,0.039229641,0.038007572,0.03652394,0.036188976,0.038138899,0.038153522,0.036865898,0.037500917,0.036622939,0.037421397,0.038908519,0.040353302,0.0475443,0.049907195,0.059924759,0.07189811,0.075339172,0.083141642,0.084728195,0.104403288,0.097063814,0.105817644,0.101435608,0.11090534,0.10721101,0.114769864,0.103573444,0.101727937,0.094262275,0.086943375,0.073142755,0.072080785,0.066558925,0.060056632,0.061959408,0.052509683,0.051205153,0.045883874,0.040964816,0.037367382
WifiSumPlusStd,OccSched,Multiple,Fraction,,,,,0.058002656,0.0561786,0.058158797,0.054686369,0.055941249,0.054120981,0.058510541,0.053568111,0.059003204,0.053185101,0.053857692,0.052057465,0.053033442,0.052247039,0.051831203,0.053127655,0.076461988,0.11224308,0.25841316,0.403417999,0.575549156,0.700386475,0.799915501,0.878761048,0.897296504,0.857413403,0.789766109,0.838795232,0.961058513,1,0.993014546,0.992521709,0.936624413,0.914074348,0.831785047,0.708634499,0.554030038,0.438937598,0.311306798,0.240699996,0.188531951,0.13482673,0.115036342,0.094502158,0.087718465,0.07412859,0.065898978,0.059268208,0.052095483,0.051192748,0.054187182,0.051554993,0.054182731,0.051358039,0.052693522,0.048335694,0.050354598,0.048749572,0.046904413,0.046421777,0.048946284,0.048938899,0.046996216,0.048112889,0.046668731,0.047993005,0.049560519,0.051400631,0.060567942,0.063582819,0.076369873,0.09154985,0.096174897,0.105993278,0.108227107,0.133265497,0.124137061,0.13503162,0.129645153,0.141478014,0.137075548,0.146502312,0.132485771,0.129880507,0.120487052,0.110928759,0.093381414,0.091927239,0.085036146,0.076695177,0.079121702,0.067009257,0.065339844,0.058504306,0.052238704,0.047939055
WifiSumMinusStd,OccSched,Multiple,Fraction,,,,,0.033038239,0.032057588,0.033113101,0.031218393,0.031881895,0.03088233,0.033366218,0.030580293,0.033680668,0.030372307,0.03068333,0.029689189,0.030181952,0.029810077,0.029467585,0.030246668,0.043541827,0.063992977,0.144149074,0.225810898,0.324394886,0.396114434,0.453161684,0.4975986,0.507908184,0.485766616,0.449246228,0.47726071,0.544884493,0.566667794,0.563251764,0.563304368,0.531867568,0.518833037,0.471996358,0.401493196,0.314170138,0.24887903,0.176587894,0.136504167,0.106537315,0.076158745,0.064872458,0.053470129,0.049673821,0.042164551,0.037431607,0.033797038,0.029092611,0.028591699,0.030834637,0.02878758,0.03027895,0.028685431,0.03000743,0.027037432,0.028104683,0.027265572,0.026143466,0.025956175,0.027331514,0.027368145,0.02673558,0.026888946,0.026577147,0.026849789,0.02825652,0.029305972,0.034520659,0.036231571,0.043479644,0.05224637,0.054503447,0.060290007,0.061229284,0.075541079,0.069990566,0.076603669,0.073226063,0.080332666,0.077346473,0.083037416,0.074661117,0.073575366,0.068037499,0.062957992,0.052904096,0.05223433,0.048081703,0.043418087,0.044797115,0.038010108,0.037070463,0.033263442,0.029690928,0.026795708
Office_OccSched,OccSched,Multiple,Fraction,overwritten,,,,0.045520447,0.044118094,0.045635949,0.042952381,0.043911572,0.042501656,0.04593838,0.042074202,0.046341936,0.041778704,0.042270511,0.040873327,0.041607697,0.041028558,0.040649394,0.041687162,0.060001907,0.088118029,0.201281117,0.314614448,0.449972021,0.548250455,0.626538592,0.688179824,0.702602344,0.67159001,0.619506168,0.658027971,0.752971503,0.783333897,0.778133155,0.777913038,0.73424599,0.716453692,0.651890703,0.555063848,0.434100088,0.343908314,0.243947346,0.188602082,0.147534633,0.105492738,0.0899544,0.073986143,0.068696143,0.058146571,0.051665292,0.046532623,0.040594047,0.039892223,0.04251091,0.040171287,0.04223084,0.040021735,0.041350476,0.037686563,0.039229641,0.038007572,0.03652394,0.036188976,0.038138899,0.038153522,0.036865898,0.037500917,0.036622939,0.037421397,0.038908519,0.040353302,0.0475443,0.049907195,0.059924759,0.07189811,0.075339172,0.083141642,0.084728195,0.104403288,0.097063814,0.105817644,0.101435608,0.11090534,0.10721101,0.114769864,0.103573444,0.101727937,0.094262275,0.086943375,0.073142755,0.072080785,0.066558925,0.060056632,0.061959408,0.052509683,0.051205153,0.045883874,0.040964816,0.037367382
Office_LightSched,LightSched,Multiple,Fraction,overwritten,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Office_EquipSched,EquipSched,Multiple,Fraction,overwritten,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Server_OccSched,OccSched,NoChange,Fraction,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Server_LightSched,LightSched,NoChange,Fraction,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Workshop_EquipSched,EquipSched,NoChange,Fraction,,,,,0.606787494,0.606799019,0.607206243,0.606886739,0.605335961,0.607750488,0.607247221,0.607835646,0.607623299,0.6074024,0.605100564,0.60516011,0.609493581,0.646626454,0.676803877,0.681641895,0.669902851,0.66954365,0.697055553,0.743256828,0.800620888,0.853783376,0.877673169,0.904652993,0.922807084,0.942677148,0.95321245,0.969247827,0.98502773,0.995016751,1,0.99653348,0.995193997,0.987276833,0.934155323,0.823135113,0.781392164,0.744816341,0.718582453,0.690811874,0.665932836,0.654222605,0.642165338,0.640289293,0.637078248,0.635033808,0.629536934,0.621240079,0.59060377,0.588833346,0.589426587,0.588918291,0.587481469,0.589838471,0.589383262,0.590822209,0.588921944,0.589112887,0.586965159,0.58288356,0.581522517,0.578589631,0.577796836,0.573652607,0.573473884,0.574605795,0.576215827,0.578233714,0.568326059,0.56734843,0.575250419,0.578568246,0.581692075,0.584858675,0.585046563,0.591839554,0.596112097,0.600398387,0.600260908,0.599510884,0.590530448,0.589502411,0.588197888,0.586835318,0.586971269,0.586077656,0.581568344,0.581938009,0.581039813,0.576750468,0.575264167,0.575166404,0.578549915,0.575419976,0.573383759,0.568292453
Server_EquipSched,EquipSched,NoChange,Fraction,,,,,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Plant_OccSched,OccSched,NoChange,Fraction,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plant_LightSched,LightSched,NoChange,Fraction,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plant_EquipSched,EquipSched,NoChange,Fraction,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
ActivityLevel,Gains,Single,ActivityLevel,5,,,,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
DeltaTemp_Sched,ZoneVentilation:DesignFlowRate,Single,Temperature,-0.3,,,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
MinIndoorTemp_Sched,ZoneVentilation:DesignFlowRate,Single,Temperature,1,,,,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
MaxOutdoorTemp_Sched,ZoneVentilation:DesignFlowRate,Single,Temperature,1,,,,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
MinOutdoorTemp_Sched,ZoneVentilation:DesignFlowRate,Single,Temperature,1,,,,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
ScheduleTypeLimits,Control,Discrete,Control,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ScheduleTypeLimits,Thermal,Continuous,Temperature,,,,,-20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ScheduleTypeLimits,Fraction,Continuous,Dimensionless,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ScheduleTypeLimits,Number,Continuous,Dimensionless,,,,,0,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
